2024-03-13 10:10:32,827 - player_recent_game - INFO - Updated lastgame for player: 1627739, Full Name: Kris Dunn, Last Game Date: 1709942400000
2024-03-13 10:10:32,890 - player_recent_game - INFO - Updated lastgame for player: 201142, Full Name: Kevin Durant, Last Game Date: 1709942400000
2024-03-13 10:10:32,960 - player_recent_game - INFO - Updated lastgame for player: 1631105, Full Name: Jalen Duren, Last Game Date: 1709942400000
2024-03-13 10:10:33,125 - player_recent_game - INFO - Updated lastgame for player: 1631106, Full Name: Tari Eason, Last Game Date: 1704067200000
2024-03-13 10:10:33,203 - player_recent_game - INFO - Updated lastgame for player: 1630162, Full Name: Anthony Edwards, Last Game Date: 1710028800000
2024-03-13 10:10:33,274 - player_recent_game - INFO - Updated lastgame for player: 1630556, Full Name: Kessler Edwards, Last Game Date: 1709078400000
2024-03-13 10:10:33,338 - player_recent_game - INFO - Updated lastgame for player: 1631165, Full Name: Keon Ellis, Last Game Date: 1710028800000
2024-03-13 10:10:33,410 - player_recent_game - INFO - Updated lastgame for player: 203954, Full Name: Joel Embiid, Last Game Date: 1706572800000
2024-03-13 10:10:33,473 - player_recent_game - INFO - Updated lastgame for player: 1629234, Full Name: Drew Eubanks, Last Game Date: 1709942400000
2024-03-13 10:10:33,617 - player_recent_game - INFO - Updated lastgame for player: 203957, Full Name: Dante Exum, Last Game Date: 1709942400000
2024-03-13 10:10:33,687 - player_recent_game - INFO - Updated lastgame for player: 1628981, Full Name: Bruno Fernando, Last Game Date: 1710028800000
2024-03-13 10:10:33,744 - player_recent_game - INFO - Updated lastgame for player: 1627827, Full Name: Dorian Finney-Smith, Last Game Date: 1710028800000
2024-03-13 10:10:33,816 - player_recent_game - INFO - Updated lastgame for player: 1630201, Full Name: Malachi Flynn, Last Game Date: 1709942400000
2024-03-13 10:10:33,883 - player_recent_game - INFO - Updated lastgame for player: 1631323, Full Name: Simone Fontecchio, Last Game Date: 1709942400000
2024-03-13 10:10:33,952 - player_recent_game - INFO - Updated lastgame for player: 1630259, Full Name: Jordan Ford, Last Game Date: 1702339200000
2024-03-13 10:10:34,015 - player_recent_game - INFO - Updated lastgame for player: 1630235, Full Name: Trent Forrest, Last Game Date: 1710028800000
2024-03-13 10:10:34,166 - player_recent_game - INFO - Updated lastgame for player: 203095, Full Name: Evan Fournier, Last Game Date: 1709942400000
2024-03-13 10:10:34,232 - player_recent_game - INFO - Updated lastgame for player: 1628368, Full Name: De'Aaron Fox, Last Game Date: 1710028800000
2024-03-13 10:10:34,295 - player_recent_game - INFO - Updated lastgame for player: 1631241, Full Name: Javon Freeman-Liberty, Last Game Date: 1709942400000
2024-03-13 10:10:34,356 - player_recent_game - INFO - Updated lastgame for player: 1641788, Full Name: Alex Fudge, Last Game Date: 1701302400000
2024-03-13 10:10:34,424 - player_recent_game - INFO - Updated lastgame for player: 1628365, Full Name: Markelle Fultz, Last Game Date: 1709856000000
2024-03-13 10:10:34,487 - player_recent_game - INFO - Updated lastgame for player: 1629655, Full Name: Daniel Gafford, Last Game Date: 1709942400000
2024-03-13 10:10:34,667 - player_recent_game - INFO - Updated lastgame for player: 201568, Full Name: Danilo Gallinari, Last Game Date: 1710028800000
2024-03-13 10:10:34,733 - player_recent_game - INFO - Updated lastgame for player: 1629636, Full Name: Darius Garland, Last Game Date: 1710028800000
2024-03-13 10:10:34,801 - player_recent_game - INFO - Updated lastgame for player: 1630586, Full Name: Usman Garuba, Last Game Date: 1708819200000
2024-03-13 10:10:34,858 - player_recent_game - INFO - Updated lastgame for player: 1630568, Full Name: Luka Garza, Last Game Date: 1710028800000
2024-03-13 10:10:34,919 - player_recent_game - INFO - Updated lastgame for player: 1629232, Full Name: Kaiser Gates, Last Game Date: 1698624000000
2024-03-13 10:10:34,999 - player_recent_game - INFO - Updated lastgame for player: 1641718, Full Name: Keyonte George, Last Game Date: 1709942400000
2024-03-13 10:10:35,056 - player_recent_game - INFO - Updated lastgame for player: 202331, Full Name: Paul George, Last Game Date: 1709942400000
2024-03-13 10:10:35,189 - player_recent_game - INFO - Updated lastgame for player: 1630581, Full Name: Josh Giddey, Last Game Date: 1710028800000
2024-03-13 10:10:35,251 - player_recent_game - INFO - Updated lastgame for player: 1628385, Full Name: Harry Giles III, Last Game Date: 1710028800000
2024-03-13 10:10:35,317 - player_recent_game - INFO - Updated lastgame for player: 1628983, Full Name: Shai Gilgeous-Alexander, Last Game Date: 1710028800000
2024-03-13 10:10:35,383 - player_recent_game - INFO - Updated lastgame for player: 1630264, Full Name: Anthony Gill, Last Game Date: 1710028800000
2024-03-13 10:10:35,443 - player_recent_game - INFO - Updated lastgame for player: 1631221, Full Name: Collin Gillespie, Last Game Date: 1708646400000
2024-03-13 10:10:35,502 - player_recent_game - INFO - Updated lastgame for player: 1631367, Full Name: Jacob Gilyard, Last Game Date: 1707955200000
2024-03-13 10:10:35,561 - player_recent_game - INFO - Updated lastgame for player: 203497, Full Name: Rudy Gobert, Last Game Date: 1709856000000
2024-03-13 10:10:35,614 - player_recent_game - INFO - Updated lastgame for player: 1630692, Full Name: Jordan Goodwin, Last Game Date: 1709856000000
2024-03-13 10:10:35,743 - player_recent_game - INFO - Updated lastgame for player: 203932, Full Name: Aaron Gordon, Last Game Date: 1709942400000
2024-03-13 10:10:35,817 - player_recent_game - INFO - Updated lastgame for player: 201569, Full Name: Eric Gordon, Last Game Date: 1709942400000
2024-03-13 10:10:35,901 - player_recent_game - INFO - Updated lastgame for player: 1628984, Full Name: Devonte' Graham, Last Game Date: 1709942400000
2024-03-13 10:10:35,964 - player_recent_game - INFO - Updated lastgame for player: 203924, Full Name: Jerami Grant, Last Game Date: 1709683200000
2024-03-13 10:10:36,033 - player_recent_game - INFO - Updated lastgame for player: 1631260, Full Name: AJ Green, Last Game Date: 1709683200000
2024-03-13 10:10:36,096 - player_recent_game - INFO - Updated lastgame for player: 201980, Full Name: Danny Green, Last Game Date: 1698451200000
2024-03-13 10:10:36,238 - player_recent_game - INFO - Updated lastgame for player: 203110, Full Name: Draymond Green, Last Game Date: 1709942400000
2024-03-13 10:10:36,302 - player_recent_game - INFO - Updated lastgame for player: 1630224, Full Name: Jalen Green, Last Game Date: 1710028800000
2024-03-13 10:10:36,365 - player_recent_game - INFO - Updated lastgame for player: 201145, Full Name: Jeff Green, Last Game Date: 1710028800000
2024-03-13 10:10:36,430 - player_recent_game - INFO - Updated lastgame for player: 1630182, Full Name: Josh Green, Last Game Date: 1709942400000
2024-03-13 10:10:36,496 - player_recent_game - INFO - Updated lastgame for player: 1631100, Full Name: AJ Griffin, Last Game Date: 1706572800000
2024-03-13 10:10:36,644 - player_recent_game - INFO - Updated lastgame for player: 1629656, Full Name: Quentin Grimes, Last Game Date: 1709251200000
2024-03-13 10:10:36,799 - player_recent_game - INFO - Updated lastgame for player: 1631243, Full Name: Mouhamed Gueye, Last Game Date: 1698624000000
2024-03-13 10:10:36,865 - player_recent_game - INFO - Updated lastgame for player: 1629060, Full Name: Rui Hachimura, Last Game Date: 1710028800000
2024-03-13 10:10:36,934 - player_recent_game - INFO - Updated lastgame for player: 1630169, Full Name: Tyrese Haliburton, Last Game Date: 1710028800000
